id	target	name	accession	tlen	query	name	accession	qlen				
Pentapeptide	PF00805.20	40	S_5sp_contig42690_RC	-	223	9.30E-26	89	3.3				
Pentapeptide	PF00805.20	40	S_5sp_contig42690_RC	-	223	9.30E-26	89	3.3				
Pentapeptide	PF00805.20	40	S_5sp_contig42690_RC	-	223	9.30E-26	89	3.3				
Pentapeptide	PF00805.20	40	S_5sp_contig42690_RC	-	223	9.30E-26	89	3.3				
Pentapeptide_4	PF13599.4	77	S_5sp_contig42690_RC	-	223	1.30E-15	57.1	1				
Pentapeptide_4	PF13599.4	77	S_5sp_contig42690_RC	-	223	1.30E-15	57.1	1				
Pentapeptide_3	PF13576.4	48	S_5sp_contig42690_RC	-	223	3.70E-13	49.2	12.4				
Pentapeptide_3	PF13576.4	48	S_5sp_contig42690_RC	-	223	3.70E-13	49.2	12.4				
Pentapeptide_3	PF13576.4	48	S_5sp_contig42690_RC	-	223	3.70E-13	49.2	12.4				
PH_2	PF08458.8	105	S_5sp_contig42694	-	223	1.10E-37	128.4	0				
Transket_pyr	PF02779.22	178	S_5sp_contig42702_RC	-	220	3.90E-15	55.8	0				
Transket_pyr	PF02779.22	178	S_5sp_contig42702_RC	-	219	1.00E-33	116.4	0				
MatE	PF01554.16	161	S_5sp_contig42703	-	222	8.80E-05	22.1	0.3				
Lactamase_B_2	PF12706.5	201	S_5sp_contig42714	-	221	5.20E-22	78.2	0				
Lactamase_B	PF00753.25	197	S_5sp_contig42714	-	221	2.40E-05	24.3	0.1				
Pkinase	PF00069.23	264	S_5sp_contig42718_RC	-	222	1.90E-25	89.6	0				
Pkinase_Tyr	PF07714.15	260	S_5sp_contig42718_RC	-	222	2.00E-19	69.8	0				
DUF866	PF05907.11	155	S_5sp_contig42719	-	222	9.90E-25	87.1	0				
Abhydrolase_6	PF12697.5	212	S_5sp_contig42725	-	217	7.90E-06	26.5	0				
Pkinase_Tyr	PF07714.15	260	S_5sp_contig42726	-	219	0.00011	21.5	0				
SOUL	PF04832.10	171	S_5sp_contig42728	-	223	4.90E-16	59.2	0				
SOUL	PF04832.10	171	S_5sp_contig42728	-	222	1.20E-07	31.9	0				
NmrA	PF05368.11	233	S_5sp_contig42735	-	219	2.20E-13	50.2	0				
FSH1	PF03959.11	212	S_5sp_contig42740	-	221	4.80E-29	101.4	0				
zf-RVT	PF13966.4	85	S_5sp_contig42741	-	218	3.60E-06	27.6	0.3				
Mlh1_C	PF16413.3	272	S_5sp_contig42741	-	218	9.40E-46	156.2	0.1				
CIA30	PF08547.10	160	S_5sp_contig42745_RC	-	221	0.00071	19.5	0				
NAD_binding_10	PF13460.4	184	S_5sp_contig42745_RC	-	221	5.60E-05	23	0				
ZZ	PF00569.15	45	S_5sp_contig42749	-	221	0.00043	19.9	0.6				
ZZ	PF00569.15	45	S_5sp_contig42749	-	221	0.00043	19.9	0.6				
ZZ	PF00569.15	45	S_5sp_contig42749	-	221	0.00043	19.9	0.6				
Tic22	PF04278.10	246	S_5sp_contig42751	-	220	7.60E-64	215.3	0.1				
Pkinase	PF00069.23	264	S_5sp_contig42759	-	222	3.80E-30	105	0				
Pkinase_Tyr	PF07714.15	260	S_5sp_contig42759	-	222	1.50E-05	24.2	0				
FA_desaturase	PF00487.22	254	S_5sp_contig42761	-	219	3.00E-14	53.4	0.4				
ClpS	PF02617.15	80	S_5sp_contig42765	-	219	6.30E-18	64.2	0				
S4	PF01479.23	48	S_5sp_contig42767	-	221	8.80E-12	44.4	0.4				
LRR_8	PF13855.4	61	S_5sp_contig42768_RC	-	216	6.70E-09	35.3	7.4				
LRR_8	PF13855.4	61	S_5sp_contig42768_RC	-	216	6.70E-09	35.3	7.4				
LRR_8	PF13855.4	61	S_5sp_contig42768_RC	-	216	6.70E-09	35.3	7.4				
LRR_4	PF12799.5	43	S_5sp_contig42768_RC	-	216	3.60E-07	30.2	11.4				
LRR_4	PF12799.5	43	S_5sp_contig42768_RC	-	216	3.60E-07	30.2	11.4				
LRR_4	PF12799.5	43	S_5sp_contig42768_RC	-	216	3.60E-07	30.2	11.4				
LRR_4	PF12799.5	43	S_5sp_contig42768_RC	-	216	3.60E-07	30.2	11.4				
LRR_1	PF00560.31	23	S_5sp_contig42768_RC	-	216	2.30E-05	24.1	9.1				
LRR_1	PF00560.31	23	S_5sp_contig42768_RC	-	216	2.30E-05	24.1	9.1				
LRR_1	PF00560.31	23	S_5sp_contig42768_RC	-	216	2.30E-05	24.1	9.1				
LRR_1	PF00560.31	23	S_5sp_contig42768_RC	-	216	2.30E-05	24.1	9.1				
Sdh_cyt	PF01127.20	121	S_5sp_contig42774	-	221	8.50E-06	25.7	0.1				
His_Phos_2	PF00328.20	383	S_5sp_contig42778_RC	-	217	1.40E-53	182.5	0				
zf-C2H2	PF00096.24	23	S_5sp_contig42782	-	220	6.10E-07	29.4	3.2				
zf-C2H2	PF00096.24	23	S_5sp_contig42782	-	220	6.10E-07	29.4	3.2				
zf-C2H2_4	PF13894.4	24	S_5sp_contig42782	-	220	2.90E-05	24.4	9.5				
zf-C2H2_4	PF13894.4	24	S_5sp_contig42782	-	220	2.90E-05	24.4	9.5				
zf-C2H2_4	PF13894.4	24	S_5sp_contig42782	-	220	2.90E-05	24.4	9.5				
zf-Di19	PF05605.10	54	S_5sp_contig42782	-	220	0.0009	19.3	7.6				
zf-Di19	PF05605.10	54	S_5sp_contig42782	-	220	0.0009	19.3	7.6				
IP_trans	PF02121.16	246	S_5sp_contig42783	-	220	6.20E-35	120.8	0.1				
Ion_trans_2	PF07885.14	79	S_5sp_contig42784	-	218	7.70E-09	35.3	2.6				
4HBT	PF03061.20	79	S_5sp_contig42786	-	221	8.00E-12	45.2	0				
4HBT_2	PF13279.4	123	S_5sp_contig42786	-	221	2.30E-11	44.1	0				
2OG-FeII_Oxy	PF03171.18	101	S_5sp_contig42787	-	220	2.20E-17	63.2	0				
RRM_1	PF00076.20	70	S_5sp_contig42788_RC	-	214	2.30E-19	68.9	0	domain)			
Ribosomal_S5_C	PF03719.13	72	S_5sp_contig42790	-	220	1.10E-23	82.4	0.3				
Cpn60_TCP1	PF00118.22	491	S_5sp_contig42791	-	220	2.80E-15	55.8	0				
Glyco_tran_28_C	PF04101.14	167	S_5sp_contig42792	-	217	3.70E-25	88.7	0				
Dus	PF01207.15	310	S_5sp_contig42796	-	219	2.00E-13	50	0				
Pkinase	PF00069.23	264	S_5sp_contig42798_RC	-	219	4.40E-12	45.8	0				
Pkinase_Tyr	PF07714.15	260	S_5sp_contig42798_RC	-	219	5.80E-12	45.3	0				
Pkinase	PF00069.23	264	S_5sp_contig42798_RC	-	219	5.50E-11	42.2	0				
Pkinase_Tyr	PF07714.15	260	S_5sp_contig42798_RC	-	219	8.40E-09	34.9	0				
PPR_2	PF13041.4	50	S_5sp_contig42801_RC	-	218	1.50E-16	60.2	0.2				
PPR_2	PF13041.4	50	S_5sp_contig42801_RC	-	218	1.50E-16	60.2	0.2				
PPR_1	PF12854.5	34	S_5sp_contig42801_RC	-	218	3.70E-12	45.6	2.3				
PPR_1	PF12854.5	34	S_5sp_contig42801_RC	-	218	3.70E-12	45.6	2.3				
PPR_1	PF12854.5	34	S_5sp_contig42801_RC	-	218	3.70E-12	45.6	2.3				
PPR	PF01535.18	31	S_5sp_contig42801_RC	-	218	4.20E-11	42.2	0.8				
PPR	PF01535.18	31	S_5sp_contig42801_RC	-	218	4.20E-11	42.2	0.8				
PPR	PF01535.18	31	S_5sp_contig42801_RC	-	218	4.20E-11	42.2	0.8				
PPR_3	PF13812.4	63	S_5sp_contig42801_RC	-	218	0.00012	21.9	0				
HAD_2	PF13419.4	178	S_5sp_contig42809_RC	-	218	2.90E-17	63.2	0				
Hydrolase	PF00702.24	210	S_5sp_contig42809_RC	-	218	1.90E-09	38	0				
Hydrolase_like	PF13242.4	75	S_5sp_contig42809_RC	-	218	1.20E-07	31.6	0				
CDT1_C	PF16679.3	95	S_5sp_contig42810_RC	-	219	2.10E-11	43.9	0.4				
Ribosomal_L18p	PF00861.20	116	S_5sp_contig42812	-	220	3.90E-13	49.7	0				
Auxin_BP	PF02041.14	167	S_5sp_contig42814	-	220	8.80E-77	256.3	0.1				
Cupin_2	PF07883.9	71	S_5sp_contig42814	-	220	2.50E-08	33.4	0				
SCNM1_acidic	PF15805.3	47	S_5sp_contig42820	-	219	1.20E-19	69.6	1.2	SCNM1			
Homeobox	PF00046.27	57	S_5sp_contig42821	-	218	2.30E-17	62.4	4.9				
Homeobox	PF00046.27	57	S_5sp_contig42821	-	218	2.30E-17	62.4	4.9				
HALZ	PF02183.16	43	S_5sp_contig42821	-	218	1.50E-11	44.1	9.1				
HALZ	PF02183.16	43	S_5sp_contig42821	-	218	1.50E-11	44.1	9.1				
Homeobox_KN	PF05920.9	40	S_5sp_contig42821	-	218	5.00E-05	23	0.2				
BHD_3	PF10405.7	76	S_5sp_contig42825	-	218	0.00011	22.5	0				
Snf7	PF03357.19	173	S_5sp_contig42826	-	219	4.20E-12	45.9	7				
Snf7	PF03357.19	173	S_5sp_contig42826	-	219	4.20E-12	45.9	7				
DYW_deaminase	PF14432.4	127	S_5sp_contig42828_RC	-	219	1.90E-09	37.3	0.5				
TFIIA_gamma_C	PF02751.12	50	S_5sp_contig42833	-	219	5.40E-23	80.6	1.7				
TFIIA_gamma_N	PF02268.14	48	S_5sp_contig42833	-	219	2.90E-21	75.1	0.1				
PHD	PF00628.27	52	S_5sp_contig42835	-	215	9.20E-11	41.3	12.9				
Alfin	PF12165.6	127	S_5sp_contig42835	-	215	9.90E-39	131.8	0.1				
Alfin	PF12165.6	127	S_5sp_contig42835	-	215	4.50E-05	22.9	0				
MatE	PF01554.16	161	S_5sp_contig42836_RC	-	218	0.00076	19	0				
MatE	PF01554.16	161	S_5sp_contig42836_RC	-	218	2.60E-09	36.8	7.1				
MatE	PF01554.16	161	S_5sp_contig42836_RC	-	218	2.60E-09	36.8	7.1				
MatE	PF01554.16	161	S_5sp_contig42836_RC	-	218	2.60E-09	36.8	7.1				
TGT	PF01702.16	223	S_5sp_contig42839	-	214	4.90E-46	157.2	0.1				
Pkinase_Tyr	PF07714.15	260	S_5sp_contig42840	-	218	3.70E-07	29.6	0				
Pkinase	PF00069.23	264	S_5sp_contig42840	-	218	1.30E-06	27.8	0				
HMA	PF00403.24	62	S_5sp_contig42843_RC	-	217	9.80E-10	38.6	1.4				
Arf	PF00025.19	175	S_5sp_contig42845	-	219	3.70E-41	140.3	0				
G-alpha	PF00503.18	354	S_5sp_contig42845	-	219	2.20E-08	33.5	0				
gag_pre-integrs	PF13976.4	67	S_5sp_contig42846	-	218	2.40E-10	40	0.2				
gag_pre-integrs	PF13976.4	67	S_5sp_contig42846	-	218	2.40E-10	40	0.2				
FHA	PF00498.24	69	S_5sp_contig42849_RC	-	216	1.50E-15	57.2	0				
PP2C	PF00481.19	258	S_5sp_contig42849_RC	-	216	1.00E-12	48.1	0				
Yop-YscD_cpl	PF16697.3	92	S_5sp_contig42849_RC	-	216	1.20E-05	25.4	0				
Pribosyltran	PF00156.25	159	S_5sp_contig42852	-	218	1.60E-14	53.6	0				
Methyltransf_16	PF10294.7	174	S_5sp_contig42853	-	214	1.60E-10	40.9	0.1				
Methyltransf_16	PF10294.7	174	S_5sp_contig42853	-	214	2.90E-06	27	0				
Dimer_Tnp_hAT	PF05699.12	86	S_5sp_contig42855	-	205	8.20E-20	70.3	0.1				
Pro_isomerase	PF00160.19	159	S_5sp_contig42856	-	218	1.60E-34	119.3	0.1				
zf-RING_11	PF17123.3	29	S_5sp_contig42857	-	219	1.30E-06	27.8	1.1				
zf-RING_11	PF17123.3	29	S_5sp_contig42857	-	219	1.30E-06	27.8	1.1				
zf-RING_2	PF13639.4	44	S_5sp_contig42857	-	219	0.00019	21.5	1				
zf-RING_2	PF13639.4	44	S_5sp_contig42857	-	219	0.00019	21.5	1				
zf-RING_5	PF14634.4	44	S_5sp_contig42857	-	219	0.00078	19.2	6.2				
zf-RING_5	PF14634.4	44	S_5sp_contig42857	-	219	0.00078	19.2	6.2				
Acyl_CoA_thio	PF02551.13	132	S_5sp_contig42860	-	218	1.10E-27	96.3	0				
4HBT_3	PF13622.4	246	S_5sp_contig42860	-	218	2.30E-26	93.4	0				
PRCC	PF10253.7	206	S_5sp_contig42863	-	216	4.70E-07	30.7	0.6				
GRAS	PF03514.12	374	S_5sp_contig42864	-	217	8.60E-36	123.5	0				
Bap31	PF05529.10	200	S_5sp_contig42865	-	217	6.10E-07	29.1	2.6				
TFIIB	PF00382.17	71	S_5sp_contig42867	-	218	5.70E-13	48.6	1.3				
TFIIB	PF00382.17	71	S_5sp_contig42867	-	218	5.70E-13	48.6	1.3				
UQ_con	PF00179.24	140	S_5sp_contig42869	-	217	8.80E-33	112.8	0				
UBA	PF00627.29	37	S_5sp_contig42869	-	217	1.30E-08	34.5	0				
Glyco_transf_22	PF03901.15	417	S_5sp_contig42871_RC	-	216	4.10E-09	36	0.1				
Glyco_transf_22	PF03901.15	417	S_5sp_contig42871_RC	-	216	4.10E-14	52.5	0.5				
RVT_2	PF07727.12	246	S_5sp_contig42872_RC	-	216	7.40E-06	25.3	0				
RVT_2	PF07727.12	246	S_5sp_contig42872_RC	-	216	6.00E-06	25.6	1.7				
RVT_2	PF07727.12	246	S_5sp_contig42872_RC	-	216	6.00E-06	25.6	1.7				
RVT_2	PF07727.12	246	S_5sp_contig42872_RC	-	215	3.70E-19	68.9	0				
Kinesin	PF00225.21	333	S_5sp_contig42875_RC	-	216	8.20E-18	64.3	0				
V-SNARE_C	PF12352.6	66	S_5sp_contig42879	-	218	1.40E-15	57.2	0.1				
Globin	PF00042.20	110	S_5sp_contig42887	-	217	1.50E-17	64	0.3				
Globin	PF00042.20	110	S_5sp_contig42887	-	217	1.50E-17	64	0.3				
Helicase_C	PF00271.29	111	S_5sp_contig42892_RC	-	217	1.60E-14	54.1	0				
Lipoxygenase	PF00305.17	673	S_5sp_contig42893	-	217	3.50E-12	45.5	0				
Aminotran_1_2	PF00155.19	363	S_5sp_contig42905	-	214	1.90E-17	63.4	0				
DUF455	PF04305.12	245	S_5sp_contig42909	-	216	1.40E-19	70.5	0.4				
DUF455	PF04305.12	245	S_5sp_contig42909	-	216	1.40E-19	70.5	0.4				
OPA3	PF07047.10	126	S_5sp_contig42918	-	216	1.50E-19	69.9	1.1				
DivIC	PF04977.13	80	S_5sp_contig42918	-	216	0.00017	21.2	2.1				
TraB	PF01963.15	263	S_5sp_contig42919	-	216	1.20E-20	74.5	0				
ArfGap	PF01412.16	117	S_5sp_contig42922_RC	-	217	1.70E-22	79.5	1				
ArfGap	PF01412.16	117	S_5sp_contig42922_RC	-	217	1.70E-22	79.5	1				
PH	PF00169.27	105	S_5sp_contig42922_RC	-	217	9.80E-06	25.9	0				
Thioredoxin	PF00085.18	104	S_5sp_contig42931	-	216	1.90E-19	69.4	0.1				
Thioredoxin_2	PF13098.4	109	S_5sp_contig42931	-	216	0.00037	20.8	0				
Ribosomal_L18p	PF00861.20	116	S_5sp_contig42933	-	216	4.30E-13	49.5	0				
YchF-GTPase_C	PF06071.11	84	S_5sp_contig42936	-	215	8.00E-11	41.9	0				
YchF-GTPase_C	PF06071.11	84	S_5sp_contig42936	-	215	1.10E-19	70.2	0.2				
zf-LSD1	PF06943.10	25	S_5sp_contig42938	-	217	1.40E-06	27.9	3				
zf-LSD1	PF06943.10	25	S_5sp_contig42938	-	217	1.40E-06	27.9	3				
zf-LSD1	PF06943.10	25	S_5sp_contig42938	-	216	4.50E-09	35.9	10.3				
zf-LSD1	PF06943.10	25	S_5sp_contig42938	-	216	4.50E-09	35.9	10.3				
zf-LSD1	PF06943.10	25	S_5sp_contig42938	-	216	4.50E-09	35.9	10.3				
PknG_TPR	PF16918.3	340	S_5sp_contig42939	-	216	0.00041	19	0				
p450	PF00067.20	463	S_5sp_contig42944	-	215	2.10E-18	66.2	0				
MatE	PF01554.16	161	S_5sp_contig42945	-	215	4.40E-12	45.8	1.9				
ENOD93	PF03386.12	78	S_5sp_contig42947	-	215	1.80E-34	117.4	2.8				
PPR_2	PF13041.4	50	S_5sp_contig42960	-	213	1.70E-11	44	0				
PPR_2	PF13041.4	50	S_5sp_contig42960	-	213	1.70E-11	44	0				
PPR_2	PF13041.4	50	S_5sp_contig42960	-	213	1.70E-11	44	0				
PPR_2	PF13041.4	50	S_5sp_contig42960	-	213	1.70E-11	44	0				
PPR_2	PF13041.4	50	S_5sp_contig42960	-	213	1.70E-11	44	0				
PPR	PF01535.18	31	S_5sp_contig42960	-	213	3.00E-08	33.2	1.1				
PPR	PF01535.18	31	S_5sp_contig42960	-	213	3.00E-08	33.2	1.1				
PPR	PF01535.18	31	S_5sp_contig42960	-	213	3.00E-08	33.2	1.1				
PPR	PF01535.18	31	S_5sp_contig42960	-	213	3.00E-08	33.2	1.1				
PPR	PF01535.18	31	S_5sp_contig42960	-	213	3.00E-08	33.2	1.1				
PPR	PF01535.18	31	S_5sp_contig42960	-	213	3.00E-08	33.2	1.1				
PPR_1	PF12854.5	34	S_5sp_contig42960	-	213	7.30E-05	22.3	0.1				
PPR_1	PF12854.5	34	S_5sp_contig42960	-	213	7.30E-05	22.3	0.1				
zf-RING_9	PF13901.4	206	S_5sp_contig42961_RC	-	215	5.30E-25	88.5	0.6				
zf-RING_9	PF13901.4	206	S_5sp_contig42961_RC	-	215	5.30E-25	88.5	0.6				
HAD_2	PF13419.4	178	S_5sp_contig42963	-	216	3.90E-05	23.7	0				
Inositol_P	PF00459.23	272	S_5sp_contig42965_RC	-	215	9.40E-10	38.3	0				
AMP-binding_C	PF13193.4	74	S_5sp_contig42978	-	212	3.50E-17	63	0.1				
DNA_pol_E_B	PF04042.14	211	S_5sp_contig42982	-	213	6.80E-12	45.1	0.1				
Mito_carr	PF00153.25	97	S_5sp_contig42985_RC	-	212	2.00E-34	117.2	0.6				
Mito_carr	PF00153.25	97	S_5sp_contig42985_RC	-	212	2.00E-34	117.2	0.6				
MMR_HSR1	PF01926.21	114	S_5sp_contig42989_RC	-	213	0.00018	21.5	0				
zf-RING_2	PF13639.4	44	S_5sp_contig42992	-	214	1.90E-13	50.3	7.1				
zf-C3HC4_2	PF13923.4	40	S_5sp_contig42992	-	214	3.30E-08	33.1	7.4				
zf-RING_11	PF17123.3	29	S_5sp_contig42992	-	214	6.30E-08	32.1	4				
zf-RING_11	PF17123.3	29	S_5sp_contig42992	-	214	6.30E-08	32.1	4				
zf-C3HC4	PF00097.23	41	S_5sp_contig42992	-	214	1.60E-07	31	6.3				
zf-rbx1	PF12678.5	55	S_5sp_contig42992	-	214	5.20E-07	29.7	9				
Prok-RING_4	PF14447.4	46	S_5sp_contig42992	-	214	2.90E-06	26.9	6.7				
zf-RING_5	PF14634.4	44	S_5sp_contig42992	-	214	3.40E-06	26.8	4.6				
zf-C3HC4_3	PF13920.4	50	S_5sp_contig42992	-	214	1.20E-05	24.9	4.9				
zf-ANAPC11	PF12861.5	85	S_5sp_contig42992	-	214	0.00028	20.7	2.4				
zf-RING_UBOX	PF13445.4	38	S_5sp_contig42992	-	214	0.00049	19.9	2.7				
zf-RING_UBOX	PF13445.4	38	S_5sp_contig42992	-	214	0.00049	19.9	2.7				
RNase_PH_C	PF03725.13	67	S_5sp_contig42996	-	213	1.10E-05	25.2	0				
RNase_PH	PF01138.19	132	S_5sp_contig42996	-	213	0.00022	21.6	0				
Tfb4	PF03850.12	278	S_5sp_contig42998	-	214	3.40E-11	43	14.4				
DYW_deaminase	PF14432.4	127	S_5sp_contig43001	-	213	2.10E-36	124.5	0.1				
CTP_transf_1	PF01148.18	266	S_5sp_contig43006	-	215	0.0005	19.8	0.4				
CTP_transf_1	PF01148.18	266	S_5sp_contig43006	-	215	0.0005	19.8	0.4				
DUF1138	PF06592.11	73	S_5sp_contig43007	-	214	1.50E-41	140.2	0.7				
BcrAD_BadFG	PF01869.18	267	S_5sp_contig43008	-	215	2.90E-11	43.2	0				
S1	PF00575.21	75	S_5sp_contig43012_RC	-	214	3.40E-14	52.8	0.5				
Trp_syntA	PF00290.18	259	S_5sp_contig43015	-	212	2.20E-35	121.6	0.1				
His_biosynth	PF00977.19	229	S_5sp_contig43015	-	212	2.90E-07	30	0.1				
BtpA	PF03437.13	254	S_5sp_contig43015	-	212	0.00056	19.3	0.1				
ThiG	PF05690.12	247	S_5sp_contig43015	-	212	0.00073	18.8	0.1				
HIT	PF01230.21	98	S_5sp_contig43017	-	214	4.40E-21	75.3	0				
DcpS_C	PF11969.6	114	S_5sp_contig43017	-	214	2.90E-05	24.4	0				
Pkinase	PF00069.23	264	S_5sp_contig43019	-	214	0.00014	21.2	0				
Cyclase	PF04199.11	136	S_5sp_contig43023_RC	-	212	0.00016	21.8	0				
GDP_Man_Dehyd	PF16363.3	332	S_5sp_contig43027	-	213	3.80E-14	52.7	0				
Glutaredoxin	PF00462.22	60	S_5sp_contig43029	-	214	4.30E-15	55.6	0				
DUF92	PF01940.14	236	S_5sp_contig43032	-	214	3.20E-24	85.5	6.2				
Hydrolase_4	PF12146.6	239	S_5sp_contig43033	-	214	8.70E-06	25	0.2				
Hydrolase_4	PF12146.6	239	S_5sp_contig43033	-	214	8.70E-06	25	0.2				
FSH1	PF03959.11	212	S_5sp_contig43033	-	214	0.00064	19.3	0				
PCMT	PF01135.17	210	S_5sp_contig43039	-	214	3.10E-66	223	0				
Methyltransf_31	PF13847.4	152	S_5sp_contig43039	-	214	2.40E-06	27.3	0				
PrmA	PF06325.11	296	S_5sp_contig43039	-	214	0.00029	20.2	0				
Methyltransf_23	PF13489.4	165	S_5sp_contig43039	-	214	0.00063	19.5	0				
ABC_tran	PF00005.25	137	S_5sp_contig43046	-	213	5.70E-13	49.4	0				
UDPGT	PF00201.16	499	S_5sp_contig43049	-	210	7.30E-12	44.7	0				
Exo70	PF03081.13	373	S_5sp_contig43050	-	214	1.90E-29	102.8	0.1				
AMP-binding_C	PF13193.4	74	S_5sp_contig43054_RC	-	213	3.00E-06	28	0				
AMP-binding	PF00501.26	423	S_5sp_contig43054_RC	-	212	5.20E-08	31.8	0.1				
PALP	PF00291.23	294	S_5sp_contig43055_RC	-	213	4.90E-07	29.3	0.4				
CAP_GLY	PF01302.23	65	S_5sp_contig43058	-	214	4.30E-20	71.4	2.8				
MatE	PF01554.16	161	S_5sp_contig43064	-	214	2.60E-05	23.8	1.6				
MatE	PF01554.16	161	S_5sp_contig43064	-	214	2.60E-05	23.8	1.6				
MatE	PF01554.16	161	S_5sp_contig43064	-	214	2.60E-05	23.8	1.6				
Pkinase_Tyr	PF07714.15	260	S_5sp_contig43067_RC	-	212	1.10E-18	67.3	0.1				
Pkinase	PF00069.23	264	S_5sp_contig43067_RC	-	212	7.70E-14	51.6	0				
CRAL_TRIO	PF00650.18	159	S_5sp_contig43069_RC	-	212	2.50E-28	98.7	0				
CRAL_TRIO_2	PF13716.4	139	S_5sp_contig43069_RC	-	212	0.00058	19.8	0				
CRAL_TRIO_2	PF13716.4	139	S_5sp_contig43069_RC	-	212	0.00058	19.8	0				
AUX_IAA	PF02309.14	240	S_5sp_contig43071	-	213	5.40E-09	36.1	0.1				
Med9	PF07544.11	80	S_5sp_contig43072	-	214	3.60E-06	26.8	0.4				
Myb_DNA-binding	PF00249.29	47	S_5sp_contig43073	-	213	6.70E-10	38.8	0.1				
Myb_DNA-bind_6	PF13921.4	60	S_5sp_contig43073	-	213	1.70E-05	24.8	0				
Pkinase	PF00069.23	264	S_5sp_contig43077	-	213	1.90E-31	109.3	0				
Pkinase_Tyr	PF07714.15	260	S_5sp_contig43077	-	213	4.00E-05	22.9	0				
Myb_CC_LHEQLE	PF14379.4	48	S_5sp_contig43078_RC	-	211	6.80E-10	38.4	6.5				
CutA1	PF03091.13	99	S_5sp_contig43079	-	213	8.00E-39	131.4	0.2				
Aminotran_4	PF01063.17	223	S_5sp_contig43081	-	213	1.10E-18	67.8	0				
DUF4371	PF14291.4	236	S_5sp_contig43085	-	213	3.50E-08	33.3	0				
DUF4371	PF14291.4	236	S_5sp_contig43085	-	212	5.60E-13	49	0.5				
Synaptobrevin	PF00957.19	89	S_5sp_contig43086	-	212	3.80E-16	58.5	0.2				
HMA	PF00403.24	62	S_5sp_contig43095_RC	-	213	3.30E-07	30.5	0.2				
tRNA-synt_1g	PF09334.9	391	S_5sp_contig43097_RC	-	209	4.30E-07	28.9	0.1				
Trigger_N	PF05697.11	142	S_5sp_contig43110	-	212	3.80E-07	30.4	0				
WD40	PF00400.30	38	S_5sp_contig43115	-	208	3.60E-05	24.3	1.6				
WD40	PF00400.30	38	S_5sp_contig43115	-	208	3.60E-05	24.3	1.6				
Peptidase_M76	PF09768.7	171	S_5sp_contig43121	-	209	2.30E-25	89.2	5.1				
RF-1	PF00472.18	116	S_5sp_contig43127	-	212	1.10E-06	28.4	0				
SPC22	PF04573.10	168	S_5sp_contig43129	-	210	4.60E-45	153	0.1				
FH2	PF02181.21	372	S_5sp_contig43133	-	211	1.70E-19	70	0.3				
YqgF	PF14639.4	150	S_5sp_contig43133	-	211	8.20E-05	22.3	0.1				
MIP	PF00230.18	227	S_5sp_contig43139	-	210	0.00014	21.5	0.2				
DUF2052	PF09747.7	198	S_5sp_contig43141_RC	-	209	5.30E-22	78.8	21.2				
CUE	PF02845.14	42	S_5sp_contig43146	-	209	6.00E-11	41.7	0				
SASA	PF03629.16	225	S_5sp_contig43147	-	212	7.90E-26	91	0				
Pro_isomerase	PF00160.19	159	S_5sp_contig43149_RC	-	212	2.40E-12	47.2	0				
DUF3403	PF11883.6	47	S_5sp_contig43150	-	211	1.10E-06	28.5	0				
Pkinase_Tyr	PF07714.15	260	S_5sp_contig43150	-	211	4.20E-05	22.8	0				
DUF616	PF04765.11	314	S_5sp_contig43151	-	211	6.90E-34	117.4	0.1				
MA3	PF02847.15	113	S_5sp_contig43152	-	210	1.50E-27	95.7	0.1				
Val_tRNA-synt_C	PF10458.7	66	S_5sp_contig43161	-	211	3.30E-15	56	3.5				
Cellulose_synt	PF03552.12	722	S_5sp_contig43163	-	207	9.60E-19	67.2	0.3				
CYSTM	PF12734.5	43	S_5sp_contig43170	-	209	4.50E-14	52.4	6.7				
CYSTM	PF12734.5	43	S_5sp_contig43170	-	209	4.50E-14	52.4	6.7				
WD40	PF00400.30	38	S_5sp_contig43179	-	210	0.00051	20.7	4.2				
WD40	PF00400.30	38	S_5sp_contig43179	-	210	0.00051	20.7	4.2				
WD40	PF00400.30	38	S_5sp_contig43179	-	210	0.00051	20.7	4.2				
DUF1117	PF06547.10	114	S_5sp_contig43192	-	210	1.50E-21	77	2.1				
Pkinase	PF00069.23	264	S_5sp_contig43193	-	209	0.00029	20.2	0				
p450	PF00067.20	463	S_5sp_contig43194	-	210	2.10E-32	112.4	0				
COPI_assoc	PF08507.8	129	S_5sp_contig43199	-	210	0.0002	21.3	1.1				
COPI_assoc	PF08507.8	129	S_5sp_contig43199	-	210	0.0002	21.3	1.1				
DnaJ_C	PF01556.16	146	S_5sp_contig43202	-	204	1.10E-22	80.5	0				
DnaJ_C	PF01556.16	146	S_5sp_contig43202	-	204	1.10E-22	80.5	0				
DnaJ_C	PF01556.16	146	S_5sp_contig43202	-	204	2.00E-06	27.8	0				
PTPLA	PF04387.12	164	S_5sp_contig43208	-	209	3.00E-06	26.9	0.2				
Dimer_Tnp_hAT	PF05699.12	86	S_5sp_contig43209	-	208	1.70E-05	24.4	0				
PIF1	PF05970.12	364	S_5sp_contig43210	-	209	1.60E-16	60.4	1.3				
PIF1	PF05970.12	364	S_5sp_contig43210	-	209	1.60E-16	60.4	1.3				
Trypan_PARP	PF05887.9	143	S_5sp_contig43211	-	210	2.10E-05	24.5	126.8				
